job_link,job_skills
https://www.linkedin.com/jobs/view/reltio-mdm-business-analyst-at-fresh-gravity-3749664176,"Business Analysis, Project Management, Agile, Data Management, Data Science, Analytics, API Management, Integration, Artificial Intelligence, Data Warehouse, Master Data Management, Data Governance, Cloud Computing, Data Modeling, Data Quality, Jira, Confluence, Software Development, Testing, Client Management, Vendor Management, Project Delivery Methodology, Project Retrospective, Quality Strategy, Functional Design, Requirements Definition, Solution Design, Business Architecture, Technical Architecture, Risk Management, Issue Management, Change Management, Communication, Negotiation, Leadership, Teamwork, Problem Solving, Critical Thinking, Analytical Skills, Attention to Detail, Strong Work Ethic, Bachelor's Degree, Master's Degree, 6+ Years of Experience, Healthcare Domain Knowledge, Life Sciences Domain Knowledge"
https://www.linkedin.com/jobs/view/business-analyst-at-gravity-it-resources-3786522457,"Business Analysis, Business Requirements Gathering, Agile, Waterfall, Business Process Improvement, Microsoft Office Suite, Power BI, Tableau, SQL, Python, R, SAS, JIRA, Trello, ERP, SDLC, Scrum, State or Federal Government Projects, Technical Programming, IT Standards, IT Security, Criminal Justice Environment"
https://www.linkedin.com/jobs/view/jd-edwards-business-analyst-at-laticrete-international-3660443865,"JDE E1, SQL queries, Data extracts, VLookups, Analytical skills, Design skills, Technical skills, Problemsolving skills, Ability to multitask, Ability to work independently, Agile, Flexible, Teamwork, Hybrid/Remote Allowed, Extended hours during GoLives, Bachelor’s degree in IT Computer Science Finance, Experience with JDE World, Experience with JDE E1, Minimum of 5 years of experience in ERP implementation, Experience with a variety of JDE modules in finance sales distribution manufacturing, AS IS Analysis, Mapping JDE with existing system, Creating setups, User Training, Testing (unit and Integration), Giving solutions to the client issues, Data loading, Creating Menus & Versions, Defining setups, Integration with other modules module, Preparation and finalization of specs for report, Documentation of the Business Processes Setups and User Manuals"
https://www.linkedin.com/jobs/view/sap-business-analyst-info-systems-at-refresco-3797786113,"SAP Business Analyst, Subject Matter Expert, System Capabilities, Process Standardization, Industry Best Practices, Change Management, Requirements Gathering, Process Improvement, Financial Analysis, Accounting, Operations, Project Management, Data Migration, System Integration, Business Rules, Process Documentation, Testing Scripts, ERP Systems, S4 HANA, Root Cause Analysis, User Acceptance Testing, Business Process Documentation, IFRS, Finance, Analytical Skills, CrossFunctional Collaboration, Travel Requirements, Onboarding, Department Meetings, Business Critical Support, Medical/Dental/Vision Insurance, Life Insurance, 401(k) Savings Plan, Paid Holidays and Vacation, WellBeing Benefits, Discount Programs"
https://www.linkedin.com/jobs/view/aem-business-analyst-at-hirekeyz-inc-3761818545,"Business Analysis, Banking Domain Experience, AEM Project Experience, Stakeholder Management, Jira, Conference, ALM, Blueprint, Communication"
https://www.linkedin.com/jobs/view/crm-business-analyst-qa-at-software-people-inc-3793660711,"Case Management, CRM, Salesforce, Dataverse, Microsoft Excel, VLOOKUP, Pivot Tables, SDLC, STLC, SCRUM, UAT, Dev Ops, Agile, Data Analysis, Written and Verbal Communication, Team Leadership, Project Execution, Software Testing, User Acceptance Testing, Functional Testing, Integration Testing, Microsoft Azure, SQL, Tableau"
https://www.linkedin.com/jobs/view/mdm-business-analyst-at-fresh-gravity-3760740453,"Data Management, Data Science, Analytics, API Management/Integration, Artificial Intelligence, Business Analysis, Project Management, Data Modeling, Cloudbased Data Ingestion, Data Warehouse Tools, Jira, Confluence, Project Management Theory and Practices, Stakeholder Management, Master Data Management (MDM), Healthcare, Life Sciences, Agile, Hybrid Project Management, Risk Management, Requirements Definition, Solution Design, Functional Use Cases, Business Requirements, High Level Business Solution Approaches, Market Trends, Technology Articles, Strategic Direction, Best Practices, Feasibility Assessments, Solution Definition, Estimation, Client and Vendor Partner Relationships, Project Delivery Methodology, Project Retrospective Tools, Jira Backlog Boards, Quality Strategy Templates, Functional Design Documents"
https://www.linkedin.com/jobs/view/crm-business-analyst-qa-at-software-people-inc-3793664247,"Case management, CRM, Salesforce, Monday, Dataverse, Microsoft Excel, vlookup, Pivot tables, SCRUM, UAT, SDLC, STLC, Agile, Software Development Life Cycle, Software Test Life Cycle, Product roadmap, Technical specifications, Team leader, Business Analyst, QA, User experience, Product design, Data Analytical tools, Written and verbal communication skills, Teamwork, Project management, Requirements gathering, Elicitation, Coordination, Development, Testing, Implementation, Security groups, Roles, Teams, User acceptance testing, Functional testing, Integration testing, Defect tracking, Quality Assurance, Customer training, Agile methodology, Microsoft Azure, Dev ops, User stories, Use cases, Test plan documents"
https://www.linkedin.com/jobs/view/business-analyst-at-repay-realtime-electronic-payments-3802373705,"Salesforce, Agile, Kanban, Jira, Business Analyst, Product Owner, Business Requirements Gathering, User Story Writing, Salesforce Platform, Discovery Sessions, Process Flows, Requirements Prioritization, User Acceptance Testing, Microsoft Excel, Microsoft Word, Microsoft PowerPoint, Agile/Scrum Product Owner certification, Salesforce Administrator Certification, Agile ScrumMaster certification, Bachelor's degree, Technical Architect, Developer, Enduser Training, Requirements Gathering, Process Analysis, Solution Design, Release Notes, Software Product Development, Delivery, Innovation, Adaptation, Execution, Fastpaced Environment, Dynamic Environment, Startup, Highgrowth Organization, Technology, Financial Services, Remote Teams, Different Countries, Multiple Time Zones, Agile/SLDC Process Management Tools, Excellent Written and Communication Skills, Advanced Microsoft Excel Skills, Excellent Word and PowerPoint Skills"
https://www.linkedin.com/jobs/view/sr-business-analyst-lms-with-min-15%2Byrs-exp-in-software-development-lifecycle-webcam-interview-hybrid-at-prohires-3692573627,"Project Management, Business Analysis, System Implementation, Requirements Gathering, Testing, Documentation, Stakeholder Management, Data Analysis, Software Development Lifecycle, Business Process Analysis, Change Management, Strategic Planning, Process Improvement, System Requirements Specification, Technical Writing, Communication Skills, Family Educational Rights and Privacy Act (FERPA), MS Office, MS Project, Vizio, GitLab, Jira, Bachelor's Degree in IT or related field"
https://www.linkedin.com/jobs/view/ingenieur-in-facility-management-als-business-analyst-in-hanover-deutschland-at-energy-jobline-3788633336,"Facility Management, Business Analyst, Konzeptionelle Entwicklung, Optimierung, Technische Betriebsführung, Strategien"
https://www.linkedin.com/jobs/view/business-analyst-%E2%80%93-senior-consultant-banking-financial-services-consulting-payments-focus-at-cognizant-3803349439,"Business Analyst, Senior Consultant, Cognizant Consulting, Five Pillars of Consulting, Project Execution, Expertise, Business Development, Practice Development, People Development, Highquality client deliverables, Ownership, Supervision, Client content, Client expectations, Functional area, Certifications, Client Satisfaction, RFPs, Leadership, Content development, Service offerings, People Care initiatives, Personal leadership, Efficiently lead conversation, Gather requirements, Understand concerns, Identify risk, Communicate timely fashion, Document application system, Multiple cross functional requirements, Security, Quality, Crossfunctional Business, Legal, Quality assurance, User requirements, Systems in production, Usability, Partner with stakeholders, Analyses, Documentation, Collaborative way, Communication effectively, Efficiently, Production, Managerial, Executive teams, Evaluate, Analyze, Communicate systems requirements, Maintain systems processes, Delivery monthly status reports, Appropriate parties, Quick informed decision, Clear priority, Escalate, Creative, Deliver innovative solutions, Address critical business needs, Agile, Quickly pivot plan, Execute, Bachelor's or master's degree, Business Analyst experience, FinTech, Payments, Swift  MT, MX messages, ACH  NACHA formats, Securities messages, Financial Crimes Compliance, AML, Alert Investigations, Actimize, AML products, JIRA, Confluence, SQL, Data Analysis, Agile Experience, Epics, Stories, Working in Scrum/Sprint, Python, Banking or financial industry, Technical background, Dive into technical details, Problem solving, Developing products, Cross functional teams, Leading execution, Agile delivery model, Ambiguity, White space, Building and launching products, Start with a point of view, Seek data, Build knowledge, Always strive, Never settle, Work as one, Create conditions for everyone to thrive, Do the right thing, Right way, Onsite, Client location, Cognizant location, Work Authorization, Legally authorized to work in the United States, H1B, L1B, L1A"
